id,type,url,domain,name,mission_statement,rater
org14346.htm,Health : Treatment and Prevention Services,http://www.deaeducationalfoundation.org/,deaeducationalfoundation.org,DEA Educational Foundation,"Established in 2001, the DEA Educational Foundation supports the DEA Museum through fundraising, advocacy and educational outreach, exhibit sponsorship, and educational program development. The DEA Educational Foundation allows the Museum to develop and implement engaging state of the art exhibits, displays, interactive stations and educational outreach programs on the many facets of licit and illicit drug problems in this country. In addition to the traveling exhibits, the Foundation is very proud to fund the DEA Youth Dance Program (DEA YDP). The DEA YDP is a free afterschool alternative to drugs through the fun, healthy, and expressive art form of dance. ",n
org8354.htm,Education : Private Elementary and Secondary Schools,http://www.pottershouseschool.org,pottershouseschool.org,The Potter's House,"In 1981, The Potter's House was started by a group of Calvin College graduates who decided they wanted to make a difference in their community. Seeing a need for education, they formed The Potter's House, a truly Christ-centered school. The Potter's House offers an excellent academic program in an urban environment. Rooted in Biblical principles and values, The Potter's House encourages students to reach their full potential by maintaining a healthy spiritual, physical, social, and emotional life. The Potter's House challenges students and their families to grow in their personal relationship with Jesus Christ. The Potter's House promotes unity and reconciliation in the Roosevelt Park Community. ",n
org4337.htm,International : Development and Relief Services,http://www.planusa.org/,planusa.org,Plan International USA,"Plan International USA is part of a global organization that works side-by-side with communities in 50 developing countries to end the cycle of poverty for children.     Plan develops solutions community by community to ensure long-term sustainability. Our level of community engagement, long-term outlook and constant focus on the needs and priorities of children is unique among international development organizations. Our solutions are designed up-front to be owned by the community for generations to come and range from clean water and healthcare programs to education projects and child protection initiatives.   ",n
org11047.htm,Human Services : Homeless Services,http://ougm.org/,ougm.org,Olympia Union Gospel Mission,"The Olympia Union Gospel Mission began its work with the homeless and needy in 1995 through a street ministry outreach. Sandwiches and hot drinks were offered in an atmosphere of love and acceptance. Our goal was and still is to share God's love in practical ways. Today, the Olympia Union Gospel Mission has numerous programs. Hundreds of men and women are served each week and OUGM is still sharing God's love in practical ways. At the same time, we work to help individuals break the cycle of homelessness and poverty. Meals, hygiene and addiction recovery services are ways we reach out to make a difference in people's lives. Hot meals is one of the most powerful tools for sharing the Gospel with people in need because food is a tangible way to show God's love (Luke 10:27). ",n
org13720.htm,Human Services : Social Services,http://www.wcaboise.org/,wcaboise.org,Women's and Children's Alliance,"The Women's and Children's Alliance offers safety, healing and freedom from domestic abuse and sexual assault. For more than 20 years, the Women's and Children's Alliance (WCA) has been in the forefront of providing services to women, men and their children healing from domestic abuse and sexual assault. Since that time, the WCA's crisis program has evolved into one of the most vital, unduplicated, comprehensive programs in our community and region. The WCA is proud to be a community leader in providing these critically needed services. We've been an important community partner for more than 100 years and providing safe places for women to live has always been at the core of our mission. ",n
org14291.htm,Human Services : Social Services,http://abuseintervention.org/,abuseintervention.org,Domestic Abuse Intervention Services,"Domestic Abuse Intervention Services (DAIS) believes that a world free from violence is possible. We work to make Dane County, WI, a safer, more just, more equitable place for people who have experienced domestic violence, their children, and the people who love them. Our mission is to empower those affected by domestic violence and advocate for social change through support, education and outreach. To make this happen, DAIS offers a wide array of crisis intervention and community education/prevention programs, including a 24-hour Help Line, programming for children from violent homes, legal advocacy, support groups, emergency safety planning, and the only domestic violence shelter for all of Dane County. ",n
org7821.htm,Health : Medical Research,http://www.omsfoundation.org/,omsfoundation.org,Oral and Maxillofacial Surgery Foundation,"Incorporated in 1959, the Oral and Maxillofacial Surgery Foundation is dedicated to advancing the long term development, health and well-being of the specialty and the public it serves through financial support of research and education consistent with the goals of the American Association of Oral and Maxillofacial Surgeons. Research and education are critical to making advances in the specialty. The Foundation's yearly funding of research awards and fellowships allows the specialty to develop new areas of scientific study which will affect the treatment of patients now and for years into the future. ",n
org8472.htm,Human Services : Children's and Family Services,http://www.coa-yfc.org/,coa-yfc.org,COA Youth & Family Centers,"COA Youth & Family Centers (Children's Outing Association) was founded in 1906 as a fresh air camp for needy immigrant children of Milwaukee. Today, the agency provides camping and year round programs including early education, after school and summer activities, adult education, and family and parenting programs. COA also offers a quality childcare program that is licensed by the State of Wisconsin for 120 children, ages six weeks through 12 years; and the Samson Family Center, which offers parent support groups, parenting classes and workshops. ",n
org13158.htm,Human Services : Children's and Family Services,http://opendoorcommunityhouse.org/,opendoorcommunityhouse.org,Open Door Community House,"In the spirit of Christian ministry, the mission of Open Door Community House is to work in partnership with other area service providers to meet basic needs and to empower low income individuals to realize their full potential as children of God. Open Door Community House offers opportunities for spiritual growth, establishes relationships with individuals and families in need, and works cooperatively with other area service agencies to bring about reconciliation in the lives of people in the community. Throughout its history, Open Door has expanded to meet the increasing needs of the community, which has responded by opening its heart to those in need. Open Door works with children, women and families to embody Christ and empower those who need help and hope. ",n
org8759.htm,Community Development : Housing and Neighborhood Development,http://www.habitatwc.org/,habitatwc.org,Habitat for Humanity of Westchester,"Habitat for Humanity of Westchester is an affiliate of Habitat for Humanity International, founded in 1976 by Millard and Linda Fuller and headquartered in Americus, Georgia. The Westchester affiliate was established in 1988. The concept of the organization is simple. Christians share an abundance, making available a portion of their resources for construction of modest, well-built homes for the poor. Building costs are kept to a minimum through volunteer labor, including that of the prospective owner, gifts of land, and donations from contractors, tradesmen, corporations and individuals. ",n
org11103.htm,"Arts, Culture, Humanities : Museums",http://www.ocma.net,ocma.net,Orange County Museum of Art,"The Orange County Museum of Art is the premier visual arts organization in Orange County, California, serving a population of nearly three million residents in one of the fastest-growing metropolitan areas in the country. Critically acclaimed exhibitions such as Picasso to Pollock: Modern Masterpieces from the Wadsworth Atheneum Museum of Art, Mary Heilmann: To Be Someone, and Birth of the Cool: Art Design, and Culture at Midcentury, draw more than 40,000 visitors annually. Some 15,000 children and adults participate in award winning education programs. The museum's collection comprises nearly 2,500 objects, with a concentration on the art of California from the early 20th century to present. ",n
org6493.htm,Health : Treatment and Prevention Services,http://www.shrinershospitalsforchildren.org/,shrinershospitalsforchildren.org,Shriners Hospitals for Children,"Shriners Hospitals for Children is a one-of-a-kind international health care system of 22 hospitals dedicated to improving the lives of children by providing specialty pediatric care, innovative research and outstanding teaching programs. Children up to age 18 with orthopedic conditions, burns, spinal cord injuries, and cleft lip and palate are eligible for care and receive all services in a family-centered environment at no charge - regardless of financial need. ",n
org10556.htm,"Health : Diseases, Disorders, and Disciplines",http://www.cascadeaids.org,cascadeaids.org,Cascade AIDS Project,"Cascade AIDS Project (CAP) is the oldest and largest AIDS Service Organization serving Oregon and SW Washington. We operate with a mission to prevent HIV infections, support and empower people affected and infected by HIV/AIDS, and eliminate HIV/AIDS related stigma.     CAP offers a broad array of services through our two program departments, Support Services and Prevention & Education. Within Support Services our program offerings include emergency, short-term and long-term housing support for people infected and affected by HIV/AIDS, as well as psycho-social support, employment counseling, and support for kids and families.     Within Prevention & Education our program offerings include HIV and STD counseling and testing services; prevention, education and outreach to high-risk populations including communities of color, youth and gay and bisexual men; and a drop-in center offering culturally appropriate prevention and education services for gay and bisexual men.    ",n
org9542.htm,Animals : Wildlife Conservation,http://www.wildcaremarin.org,wildcaremarin.org,WildCare,"Founded in 1974, WildCare is a urban wildlife rehabilitation center. WildCare's mission is to advocate for wildlife for a sustainable world, and we actively pursue this mission through nature education, wildlife rehabilitation and community outreach. Through partnerships with schools, collaborations with other organizations, educational programs and activities, internships and volunteer opportunities we make a positive difference in our community. We work to make sure all species can coexist-- not just by treating sick or injured animals (over 3,000 of them a year), but also by teaching people how to live peacefully with wildlife and by advocating for better protection of wildlife and our remaining open spaces. ",n
org15393.htm,Human Services : Social Services,http://www.caringplacetx.org/,caringplacetx.org,The Caring Place,"Founded in 1986, The Caring Place is a local, faith-based organization that addresses the basic human needs of people within its service area, and collaborates with community partners to improve the quality of life of every client. Honoring its faith-based roots, The Caring Place serves its clients and communities by responding to the basic human needs of people in Georgetown and Northern Williamson County, providing access to resources that help clients to improve their quality of life, and engaging and empowering clients, volunteers, donors and staff to create a welcoming environment and a place with purpose. ",n
org11132.htm,Human Services : Homeless Services,http://www.tgpdenver.org/,tgpdenver.org,"The Gathering Place, Denver","The Gathering Place (TGP) is metropolitan Denver's only daytime drop-in center for women, children, and transgender individuals who are experiencing homelessness or poverty. In addition to providing a safe refuge, TGP services and programs meet basic needs and provide resources for personal growth. TGP serves some of the most vulnerable in Denver and they tend to face a complex set of circumstances (e.g., unsafe living situations, physical or mental health issues, disabilities, lack of access to resources or technology). To meet as many needs as possible, TGP is many things to many people. To the mother interested in earning a GED, TGP is a place to study while her kids play in the family area. To the artist who needs to earn some cash, TGP is The Card Project. To the woman dealing with health issues and barely able to make ends meet, TGP is a trusted source for nutritious meals. To the newly homeless woman, TGP is a safe refuge where she can begin to rebuild. ",n
org7785.htm,"Arts, Culture, Humanities : Public Broadcasting and Media",http://www.wamc.org/,wamc.org,WAMC/Northeast Public Radio,"WAMC/Northeast Public Radio is a regional public radio network serving parts of seven northeastern states. During the past year, WAMC provided public radio programming each month to over 300,000 residents of New York, Massachusetts, Connecticut, Vermont, New Jersey, New Hampshire and Pennsylvania. This programming includes news and cultural programming 24 hours a day, every day of the year. WAMC operates nine non-commercial educational FM radio stations, many FM translator stations, and several websites that distribute audio and visual materials. WAMC also distributes several programs produced at the organization's Albany studio to public radio stations across the nation and internationally. ",n
org5841.htm,"Animals : Animal Rights, Welfare, and Services",http://www.guidedogsofamerica.org,guidedogsofamerica.org,Guide Dogs of America,"Guide Dogs of America, founded in 1948 under the name International Guiding Eyes, is dedicated to providing guide dogs and instruction in their use, free of charge, to blind and visually impaired men and women from the United States and Canada so that they may continue to pursue their goals with increased mobility and independence. Guide Dogs of America has three main programs: the breeding program, the puppy raising program, and the guide dog program. We also provide advocacy services and follow-up free of charge for our graduates. A third service we provide is public education through our web site, tour and speaker programs, and by providing information upon request to help educate business or individuals about access laws and guide dogs. ",n
org14531.htm,Community Development : Fundraising,http://www.lcunitedway.org/,lcunitedway.org,Livingston County United Way,"As a catalyst for community change, the Livingston County United Way identifies our community's most critical needs, and mobilizes the resources required to meet those needs. The Livingston County United Way is recognized as a convener and collaborating partner with many non-profit, for-profit, governmental and faith-based organizations -- all working to address the most critical needs of Livingston County residents. ",n
org14637.htm,"Arts, Culture, Humanities : Libraries, Historical Societies and Landmark Preservation",http://lancasterhistory.org/,lancasterhistory.org,LancasterHistory.org,"LancasterHistory.org is a community-based organization established to educate the public on the history of Lancaster County and its place in the history of Pennsylvania and the United States, to advance the missions of regional historical organizations, and to promote the acquisition, preservation, and interpretation of resources representing the history of Lancaster County, Pennsylvania within the broader context of state and national history, including the life and legacy of America's fifteenth president, James Buchanan, and to preserve and maintain Wheatland, his home. ",n
org14368.htm,Health : Patient and Family Support,http://highhopestr.org/,highhopestr.org,High Hopes,"The mission of High Hopes is to improve the lives of people with cognitive, physical, and emotional disabilities through the benefits of therapeutic horseback riding and other equine-assisted activities, while serving the therapeutic riding profession through training and education. We are a premier therapeutic riding center and international instructor training site, accredited by the Professional Association of Therapeutic Horsemanship International (PATH Intl.) since 1979. We have served people with physical, emotional and developmental disabilities for more than a quarter of a century. We offer year round programs in equine assisted activities, including therapeutic riding, carriage driving and equine learning program. We also offer experiential learning through outreach programs, an integrated summer camp program and a variety of volunteer opportunities. ",n
org8719.htm,"Arts, Culture, Humanities : Performing Arts",http://www.balletwest.org/,balletwest.org,Ballet West,"Ballet West originated in Salt Lake City in 1963 as the Utah Civic Ballet. From Balanchine to Bournonville and Petipa to Tharp, Ballet West boasts a rich and varied repertoire, elegant and versatile artists and an American style and legacy that is as dynamic, expansive and unexpected as the Rocky Mountain region it represents. Ballet West has toured the world several times over presenting the very best in American classical ballet. The Ballet West Academy, the official school of Ballet West, provides excellence in ballet instruction to students ages 6-18. The Academy offers a structured curriculum that includes ballet technique, pointe, variations, character dance, classes for boys, adult classes and more. Each year, Ballet West Educational and Outreach programs serve more than 20 districts, over 320 schools and nearly 80,000 throughout the state. ",n
org13049.htm,Community Development : Fundraising,http://www.unitywalk.org,unitywalk.org,Parkinson's Unity Walk,"The Parkinson's Unity Walk (PUW), a grassroots organization, began in 1994 through the dedicated efforts of patients, families, support groups, and friends who were affected by Parkinson's disease. Their main goal was to raise awareness and funds for research to find a cure for Parkinson's. Over the last eighteen years, the Unity Walk has grown from 200 participants in the first event to over to 10,000 participants in the 2012 Walk. The funds raised for the Walk have also dramatically increased with each passing year. In 1994, the Unity Walk raised $16,000 in research funds, and in 2012 over $1,800,000 was raised for Parkinson's research. Over $12,000,000 has been raised since the Walk's inception. ",n
org8561.htm,"Human Services : Youth Development, Shelter, and Crisis Services",http://bigsnyc.org,bigsnyc.org,Big Brothers Big Sisters of New York City,"As the nation's oldest and NYC's largest mentoring agency, BBBS of NYC is acclaimed for our high standards and effective delivery of life changing programs. Since 1904, we have provided safe and impactful mentoring experiences to the youth who need them most. We continually evaluate and improve our services to best support our mission to provide children facing adversity in New York City with strong and enduring, professionally supported one-to-one mentoring relationships with adults that change their lives for the better, forever.  We partner with families, volunteers, organizations, and the community to inspire positive change in all. It is through this multi-level engagement that our programs have powerful community impact.  ",n
org13783.htm,Human Services : Social Services,http://interactofwake.org/,interactofwake.org,InterAct,"InterAct provides safety, support, and awareness to victims and survivors of domestic violence and rape/sexual assault. InterAct also promotes violence-free relationships and communities through collaboration, public information, education, and advocacy. InterAct is the only confidential domestic violence prevention program serving Wake County's twelve municipalities. ",n
org13248.htm,Health : Patient and Family Support,http://rmhc-nwfl.org/,rmhc-nwfl.org,Ronald McDonald House Charities of Northwest Florida,"Since opening in 1984, Ronald McDonald House Charities of Northwest Florida has served as a home-away-from-home and source of respite and resources for more than 20,000 adults and children. Originally built as a 6-bedroom facility, we underwent 2 expansions before opening a brand new 26-bedroom House at 5200 Bayou Boulevard in Pensacola, Florida on August 23, 2010. This larger facility allowed us to serve 485 more families in the first year alone! ",n
org13885.htm,Education : Other Education Programs and Services,http://spreadthewordnevada.org/,spreadthewordnevada.org,Spread the Word Nevada,"Founded in 2001, Spread the Word Nevada is dedicated to advancing early childhood literacy by placing books into the hands and homes of children within Southern Nevada's at-risk, low income communities. Through community collaboration, mentorship and family partnership programs, Spread the Word Nevada fosters reading and language development opportunities ultimately leading to brighter academic and economic futures for these children. We are dedicated to changing the lives of our at-risk children, one book at a time. ",n
org7222.htm,"Human Services : Youth Development, Shelter, and Crisis Services",http://www.bgccf.org/,bgccf.org,Boys & Girls Clubs of Central Florida,"Since 1944, Boys & Girls Clubs of Central Florida has helped inspire hope and opportunity in those who need it most - at-risk children in our local community. We provide safe places to learn and grow for nearly 13,000 children between the ages of 6 and 18 every year. At each of our 30 Clubs in Brevard, Orange, Osceola and Seminole counties, core youth development programs are offered to meet the diverse needs and interests of our members. ",n
org8944.htm,"Animals : Animal Rights, Welfare, and Services",http://www.spca914.org,spca914.org,SPCA of Westchester,"The SPCA of Westchester was founded in 1883. Today, it is the only humane society in Westchester County empowered to enforce laws relating to animal cruelty. The SPCA's services include shelter and rehabilitation for abused, abandoned, and lost animals; adoption services; low-cost veterinary services; cruelty investigations; community outreach programs; and lost and found services. The SPCA of Westchester is located on several acres, with four separate kennel areas for dogs, a cattery and feline pavilion for cats, and the Simpson Spay/Neuter Clinic. At the present time, the Shelter is equipped to house over 100 dogs and many, many cats. Since 1983, we have spayed/neutered almost 38,000 dogs and cats thereby greatly reducing the number of unwanted animals in Westchester County. ",n
org10503.htm,"Arts, Culture, Humanities : Museums",http://www.imow.org,imow.org,International Museum of Women,"MISSION: The mission of the International Museum of Women is to inspire creativity, awareness and action on vital global issues for women.WHO WE ARE: The International Museum of Women (IMOW) is an innovative online museum based in San Francisco. IMOW reaches a truly global community, with exhibitions that attract 600,000 annual visitors from more than 200 countries and territories worldwide. IMOW is governed by a Board of Directors of business and community leaders, and receives strategic guidance from a Global Council of international leaders.WHAT WE DO: IMOW is a museum without walls that curates multimedia online exhibitions and temporary physical installations around the world; develops toolkits for educators; and hosts public programs featuring world-class authors, artists, and political leaders. ",n
org13624.htm,Human Services : Social Services,http://www.obshina.com/,obshina.com,Friends of Refugees of Eastern Europe Inc.,"Founded in 1973, Friends of Refugees of Eastern Europe (FREE), Inc.'s mission is to promote Jewish pride, identity and continuity among New American families in the greater Chicagoland area, by providing educational, religious, cultural and social services in a caring non-judgmental environment. FREE's programming and services focuses on Jewish family life cycle events and holidays and festivals in the Jewish calendar year. The FREE Hebrew schools, Bar and Bas Mitzvah preparation classes and youth clubs are an integral part of our youth education program. Adult Judaic classes and counseling and Family Shabat Services helps New Americans become proud members of the Jewish community. Our popular Memorial Yizkor and Kaddish programs are important and meaningful avenues that link generations and bridge continents. The widely acclaimed Shalom Magazine, a Russian language publication of FREE, features quality journalism and enjoys avid global readership. ",n
org11061.htm,Human and Civil Rights : Advocacy and Education,http://www.thewomensfoundation.org,thewomensfoundation.org,Washington Area Women's Foundation,"Founded in 1998, Washington Area Women's Foundation transforms the lives of women and girls, the Washington region and the world. The Foundation connects the DC area with the global movement that recognizes that promoting women's and girl's prosperity is key to stronger, more resilient and healthier communities. We believe in the promise and value of every women and girl in the Washington area because we know that when they achieve their full potential, our entire region benefits. In 2011, The Women's Foundation responded to the continuing national economic crisis and increase in local poverty by sharpening its focus on the economic security of women and girls. The Foundation wanted to ensure that our community's collective resources are focused on the intersection of where there is the most need and where we can have the most impact. ",n
org12168.htm,Health : Patient and Family Support,http://www.seriousfunnetwork.org,seriousfunnetwork.org,SeriousFun Children's Network,"SeriousFun Children's Network is a growing global community of independently managed and financed camps and partnership programs that have come together with a common purpose - to provide life-changing experiences to children with serious illnesses and their families around the world. Since 1988, more than 384,700 children and their families have been served, including over 253,800 children from 50 countries. Today, SeriousFun Children's Network includes 28 initiatives worldwide, all reaching beyond illness to help children and their families discover joy, confidence and a new world of possibilities. SeriousFun Children's Network and each of its member camps are independent not-for-profit organizations dependent upon private funding and the generosity of others to serve all children free of charge.  ",n
org4135.htm,"Arts, Culture, Humanities : Museums",http://www.lacma.org,lacma.org,Los Angeles County Museum of Art,"Los Angeles County Museum of Art (LACMA) was established in 1910 as part of the Los Angeles Museum of History, Science, and Art. LACMA's collections encompass the geographic world and virtually the entire history of art. Among the museum's special strengths are its holdings of Asian art, Latin American art, and Islamic art, of which LACMA hosts one of the most significant collections in the world. LACMA's mission is to serve the public through the collection, conservation, exhibition, and interpretation of significant works of art from a broad range of cultures and historical periods, and through the translation of these collections into meaningful educational, aesthetic, intellectual, and cultural experiences for the widest array of audiences. ",n
org13367.htm,Human Services : Social Services,http://www.AFSCenter.org/,afscenter.org,Alzheimer's Family Services Center,"Founded in 1980, Alzheimer's Family Services Center (AFSC) provides care solutions for people in various stages of memory loss Monday through Friday. The facility offers therapeutic activities, health and care coordination, counseling, and socialization for participants, as well as much-needed caregiver support and education for families. AFSC's mission is to improve quality of life for families challenged by Alzheimer's disease or another dementia through services tailored to meet individual needs. The agency is affiliated with Hoag Neurosciences Institute and works closely with the Orange County Vital Brain Aging Program launched by Hoag to raise awareness and improve understanding about the benefits of early detection and proper Alzheimer's disease treatment. ",n
org8670.htm,"Human Services : Youth Development, Shelter, and Crisis Services",http://www.sitarartscenter.org/,sitarartscenter.org,Sitar Arts Center,"Founded in 1998, the Sitar Arts Center brings its diverse community together to give underserved children and youth the opportunity to explore and study the visual and performing arts in an afterschool safe haven. The Center partners with local volunteer artists and arts organizations to provide comprehensive arts education, nurturing relationships and high expectations that enable young people to better know and express themselves as they discover and develop their artistic gifts. Sitar Arts Center provides multidisciplinary arts education to the children and youth of Washington, DC in a nurturing, creative community where young people discover their inherent talents and gifts. ",n
org12128.htm,Community Development : Fundraising,http://www.keeparthappening.org,keeparthappening.org,Arts and Education Council,"Founded in 1963, the Arts and Education Council is unique in that it is the only privately funded arts fundraising organization whose geographic reach benefits the 16-county, bi-state St. Louis metropolitan region. The Arts and Education Council enriches the vibrancy of the St. Louis community by investing in arts organizations and growing the base of local arts supporters. Arts are among our community's greatest assets. Whether it's music, dance, theatre, film, literary or visual arts, the arts teach us, inspire us and make us smile. The Arts and Education Council is a dynamic collaboration of businesses, individuals, and community partners who work to raise funds and enhance the quality and variety of arts experiences. ",n
org12418.htm,Human and Civil Rights : Advocacy and Education,http://www.lawmo.org,lawmo.org,Legal Aid of Western Missouri,"Legal Aid of Western Missouri (LAWMo) has been providing essential legal services to low-income citizens since 1964. LAWMo staff attorneys, paralegals and volunteers assist over 20,000 people each year with problems that seriously affect their ability to provide for themselves and their families. Priority is given to cases involving housing, employment, domestic abuse, immigration, consumer problems and public benefits. LAWMo clients are people who have nowhere else to turn, who without the legal assistance LAWMo can provide, would likely become homeless statistics or worse. LAWMo works to ensure there is equal access to justice for those without the ability to pay. ",n
org9375.htm,Community Development : Fundraising,http://www.foodallergy.org/,foodallergy.org,Food Allergy Research & Education,"Food Allergy Research & Education (FARE) works on behalf of the 15 million Americans with food allergies, including all those at risk for life-threatening anaphylaxis. This potentially deadly disease affects 1 in 13 children in the United States - or roughly two in every classroom. FARE is a 501(c)(3) nonprofit organization that was formed in 2012 as the result of a merger between the Food Allergy & Anaphylaxis Network and the Food Allergy Initiative. ",n
org4279.htm,"Arts, Culture, Humanities : Public Broadcasting and Media",http://www.opb.org,opb.org,Oregon Public Broadcasting,"Founded in 1993, Oregon Public Broadcasting (OPB) provides free access to programming for children and adults. OPB is an independent public broadcaster of high quality and award winning radio and TV programs reaching more than 1.5 million people each week. Operating an extensive network of five television and eight radio stations, OPB is one of the largest producers and presenters of national television programming through PBS and is also a member station of National Public Radio and Public Radio International. OPB's mission is to give voice to the community, connect Oregon and its neighbors and illuminate a wider world. ",n
org6544.htm,Human Services : Social Services,http://www.namonline.org/,namonline.org,Northwest Assistance Ministries,"The concept of Northwest Assistance Ministries (NAM) was presented as a community service project to the Northwest Clergy Association in April 1983. A little more than six months later, NAM began operations with a small Food Pantry, Assistance Program and Resale Shop. Today, NAM is a multi-program, community-based social services agency. NAM's mission is to strive to meet basic human needs through neighbors helping neighbors. Our goal is to serve in a spirit of humility and charity and to enable people toward independence while respecting racial, cultural, and religious differences. ",n
